form,dependencies
mc100-gre.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-guj.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-hin.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-hrv.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-kur.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-pol.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""d3"", ""mc10"")"
mc100-por.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-pun.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-spa.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-srp.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-tur.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-urd.pdf.txt,"c(""mc100"", ""c100"", ""c1"", ""c10"", ""mc10"")"
mc100-zho.pdf.txt,"c(""t94"", ""n7"", ""mc100"", ""c100"", ""c4"", ""c1"", ""c10"", ""mc10"")"
mc102-eng.pdf.txt,"c(""mc102"", ""c1"", ""c10"", ""mc10"")"
mc150-bil.pdf.txt,"c(""mc150"", ""c15"", ""c1"", ""mc15"")"
mc150-eng.pdf.txt,none detected
mcol-guide-eng.pdf.txt,"c(""t38"", ""n279"", ""n244"", ""n225a"", ""n225"", ""n215"", ""n24"", ""n2"", ""n1"", ""ex350"", ""ex345"", ""ex322"", ""ex321"", ""ex306"", ""ex304"", ""ex305"", ""ex301"", ""ex160a"", ""ex160"", ""ex50"", ""a2"", ""n21"", ""n27"", ""ex3"")"
mps-expenses-notice-of-appeal-eng.pdf.txt,b1
mynd-i-lys-ynadon-cym.pdf.txt,none detected
n1-bil.pdf.txt,none detected
n1-eng.pdf.txt,n1
n1(cc)-eng.pdf.txt,"c(""n1"", ""c2"")"
n1(ccfl)-eng.pdf.txt,"c(""n1"", ""c4"")"
n1(chfl)-eng.pdf.txt,"c(""n1"", ""c4"")"
n1(fd)-bil.pdf.txt,n1
n11-bil.pdf.txt,none detected
n11-eng.pdf.txt,"c(""n11"", ""n1"")"
n110a-cym.pdf.txt,"c(""n110a"", ""n11"", ""n1"", ""n110"")"
n110a-eng.pdf.txt,"c(""n110a"", ""n11"", ""n1"", ""n110"")"
n117-bil.pdf.txt,"c(""n117"", ""n11"", ""n1"")"
n117-cym.pdf.txt,none detected
n117-eng.pdf.txt,"c(""n117"", ""n11"", ""n1"")"
n119-bil.pdf.txt,"c(""n119"", ""n11"", ""n1"")"
n119-eng.pdf.txt,"c(""n119"", ""n11"", ""n1"")"
n119a-bil.pdf.txt,none detected
n119a-eng.pdf.txt,"c(""n119"", ""n119a"", ""n11"", ""n1"")"
n11b-bil.pdf.txt,"c(""te7"", ""n11b"", ""n11"", ""n1"", ""a1"", ""n10"", ""n11(b)"")"
n11b-eng.pdf.txt,"c(""n11b"", ""n11"", ""n1"", ""a1"", ""n11(b)"")"
n11d-bil.pdf.txt,"c(""n11d"", ""n11"", ""n1"")"
n11d-eng.pdf.txt,none detected
n11m-bil.pdf.txt,none detected
n11m-eng.pdf.txt,"c(""n11m"", ""n11"", ""n1"", ""d1"", ""d18"")"
n11r-bil.pdf.txt,none detected
n11r-eng.pdf.txt,"c(""n11r"", ""n11"", ""n1"", ""d1"", ""d19"")"
n120-bil.pdf.txt,none detected
n120-eng.pdf.txt,"c(""n120"", ""n1"")"
n121-bil.pdf.txt,none detected
n121-eng.pdf.txt,"c(""n121"", ""n1"")"
n122-bil.pdf.txt,"c(""n122"", ""n1"", ""d1"")"
n122-eng.pdf.txt,"c(""te7"", ""n122"", ""n1"")"
n123-eng.pdf.txt,"c(""n123"", ""n1"")"
n130-bil.pdf.txt,none detected
n130-eng.pdf.txt,"c(""te9"", ""n130"", ""n1"")"
n133-bil.pdf.txt,none detected
n133-eng.pdf.txt,none detected
n139-eng.pdf.txt,"c(""n139"", ""n1"")"
n142-eng.pdf.txt,"c(""n142"", ""n1"")"
n143-eng.pdf.txt,"c(""n143"", ""n1"")"
n149-bil.pdf.txt,"c(""n149"", ""n15"", ""n1"", ""n152"")"
n149a-eng.pdf.txt,"c(""n180"", ""n149"", ""n149a"", ""n1"", ""ex50"", ""c1"")"
n149b-eng.pdf.txt,"c(""n181"", ""n149b"", ""n149"", ""n1"", ""ex50"")"
n149c-eng.pdf.txt,"c(""n181"", ""n149c"", ""n149"", ""n1"", ""ex50"")"
n15-bil.pdf.txt,none detected
n15-eng.pdf.txt,"c(""n15"", ""n1"")"
n150-bil.pdf.txt,"c(""pf52"", ""pf5"", ""n150"", ""n15"", ""n1"", ""ex305"", ""ex3"", ""d3"")"
n151-bil.pdf.txt,"c(""n151"", ""n15"", ""n1"")"
n154-eng.pdf.txt,"c(""n154"", ""n15"", ""n1"", ""ex305"", ""ex3"")"
n155-eng.pdf.txt,"c(""n155"", ""n15"", ""n1"", ""ex305"", ""ex3"")"
n157-eng.pdf.txt,"c(""n157"", ""n15"", ""n1"", ""ex306"", ""ex3"")"
n159-eng.pdf.txt,"c(""n159"", ""n15"", ""n1"")"
n16-eng.pdf.txt,"c(""n1"", ""n16"")"
n16(1)-eng.pdf.txt,"c(""n1"", ""n16"")"
n161-bil.pdf.txt,"c(""n161a"", ""n161"", ""n16(1)"", ""n1"", ""n16"")"
n161-eng.pdf.txt,"c(""n161a"", ""n161"", ""n16(1)"", ""n1"", ""n16"")"
n161a-bil.pdf.txt,"c(""n460"", ""n164"", ""n161a"", ""n161"", ""n16(1)"", ""n1"", ""ex340"", ""n16"", ""n46"", ""ex3"")"
n161a-cym.pdf.txt,"c(""n460"", ""n244"", ""n161a"", ""n161"", ""n24"", ""n16(1)"", ""n2"", ""n1"", ""n16"", ""c2"", ""n46"")"
n161a-eng.pdf.txt,"c(""n460hc"", ""n460"", ""n244"", ""n164"", ""n161a"", ""n161"", ""n24"", ""n16(1)"", ""n2"", ""n1"", ""fp161"", ""fp1"", ""ex340"", ""n16"", ""c2"", ""n46"", ""ex3"", ""fp16"")"
n161b-bil.pdf.txt,none detected
n161b-eng.pdf.txt,"c(""n163"", ""n162"", ""n161b"", ""n161"", ""n16(1)"", ""n1"", ""n16"", ""c2"")"
n161c-bil.pdf.txt,"c(""n161a"", ""n161"", ""n16(1)"", ""n1"", ""n16"")"
n161c-eng.pdf.txt,"c(""n161c"", ""n161a"", ""n161"", ""n16(1)"", ""n2"", ""n1"", ""n16"")"
n161d-cym.pdf.txt,none detected
n161d-eng.pdf.txt,"c(""n244"", ""n161d"", ""n161"", ""n24"", ""n16(1)"", ""n2"", ""n1"", ""fp201"", ""fp161a"", ""fp161"", ""fp2"", ""fp1"", ""ex340"", ""ex160"", ""n16"", ""c2"", ""ex3"", ""fp16"")"
n162-bil.pdf.txt,"c(""n162"", ""n1"", ""n16"")"
n162-eng.pdf.txt,"c(""n244"", ""n162"", ""n24"", ""n2"", ""n1"", ""n16"")"
n162a-bil.pdf.txt,"c(""n162"", ""n162a"", ""n1"", ""n16"")"
n162a-eng.pdf.txt,"c(""n162"", ""n162a"", ""n1"", ""n16"")"
n163-bil.pdf.txt,none detected
n164-bil.pdf.txt,"c(""n460"", ""n164"", ""n1"", ""n16"", ""n46"")"
n164-eng.pdf.txt,"c(""n460"", ""n164"", ""n1"", ""d6"", ""n16"", ""n46"")"
n16a-bil.pdf.txt,"c(""n16a"", ""n1"", ""n16"")"
n16a-eng.pdf.txt,"c(""n16a"", ""n1"", ""n16"")"
n170-bil.pdf.txt,"c(""n170"", ""n1"", ""a2"", ""n17"")"
n170-eng.pdf.txt,"c(""n170"", ""n1"", ""a2"", ""n17"")"
n172-eng.pdf.txt,"c(""n172"", ""n1"", ""n17"")"
n180-bil.pdf.txt,"c(""n180"", ""n149"", ""n149a"", ""n1"", ""ex342"", ""ex306"", ""d5"", ""c1"", ""a1"", ""ex3"", ""d1"", ""d3"", ""d4"")"
n180-eng.pdf.txt,"c(""n180"", ""n149"", ""n149a"", ""n1"", ""ex342"", ""ex306"", ""c1"", ""a1"", ""ex3"", ""d1"", ""d3"", ""d4"")"
n181-bil.pdf.txt,"c(""n263"", ""n181"", ""n2"", ""n1"", ""ex305"", ""b1"", ""n26"", ""ex3"", ""d1"", ""d3"", ""d4"")"
n181-eng.pdf.txt,"c(""n263"", ""n181"", ""n2"", ""n1"", ""ex305"", ""b1"", ""n26"", ""ex3"", ""d1"", ""d3"", ""d4"")"
n1a-bil.pdf.txt,"c(""n1a"", ""n1"")"
n1a-eng.pdf.txt,"c(""n1a"", ""n1"")"
n1c-bil.pdf.txt,"c(""n1c"", ""n1"")"
n1c-eng.pdf.txt,"c(""n1c"", ""n1"")"
n1c(cc)-eng.pdf.txt,"c(""n1c"", ""n1"")"
n1c(ccchfl)-eng.pdf.txt,"c(""n9"", ""n1c"", ""n1"", ""c4"")"
n1d-bil.pdf.txt,"c(""n9a"", ""n9c"", ""n9b"", ""n9d"", ""n9"", ""n1d"", ""n1"")"
n1d-eng.pdf.txt,"c(""n1d"", ""n1"")"
n1fd-eng.pdf.txt,"c(""n9c"", ""n9d"", ""n9"", ""n1"")"
n1sdt-eng.pdf.txt,"c(""n9a"", ""n9b"", ""n9"", ""n1sdt"", ""n1"")"
n2-bil.pdf.txt,none detected
n2-eng.pdf.txt,n2
n20-bil.pdf.txt,"c(""n20"", ""n2"")"
n20-eng.pdf.txt,"c(""n20"", ""n2"")"
n205a-eng.pdf.txt,"c(""n205a"", ""n20"", ""n2"")"
n205d-eng.pdf.txt,"c(""n205d"", ""n20"", ""n2"")"
n208-bil.pdf.txt,"c(""n208"", ""n20"", ""n2"")"
n208-eng.pdf.txt,"c(""n208"", ""n20"", ""n2"")"
n208(cc)-eng.pdf.txt,"c(""n208"", ""n20"", ""n2"", ""c2"")"
n208(ccfl)-eng.pdf.txt,"c(""n208"", ""n20"", ""n2"", ""c4"")"
n208(chfl)-eng.pdf.txt,"c(""n208"", ""n20"", ""n2"", ""c4"")"
n208a-bil.pdf.txt,none detected
n208a-eng.pdf.txt,"c(""n208"", ""n208a"", ""n20"", ""n2"")"
n208c-bil.pdf.txt,"c(""n208c"", ""n208"", ""n20"", ""n2"")"
n208c-eng.pdf.txt,"c(""n208c"", ""n208"", ""n20"", ""n2"")"
n208c(cc)-bil.pdf.txt,"c(""n208c"", ""n208"", ""n20"", ""n2"")"
n208c(cc)-eng.pdf.txt,"c(""n208c"", ""n208"", ""n20"", ""n2"")"
n208pc-eng.pdf.txt,"c(""n208pc"", ""n208"", ""n20"", ""n2"")"
n209a-eng.pdf.txt,"c(""n209a"", ""n20"", ""n2"", ""n209"")"
n210-bil.pdf.txt,"c(""n210"", ""n2"", ""n21"")"
n210-eng.pdf.txt,"c(""n210"", ""n2"", ""n21"")"
n210(cc)-eng.pdf.txt,"c(""n210"", ""n2"", ""c2"", ""n21"")"
n210(ccfl)-eng.pdf.txt,"c(""n210"", ""n2"", ""c4"", ""n21"")"
n210(chfl)-eng.pdf.txt,"c(""n210"", ""n2"", ""c4"", ""n21"")"
n210a-bil.pdf.txt,none detected
n210a-eng.pdf.txt,"c(""n210a"", ""n210"", ""n2"", ""n21"")"
n210b-eng.pdf.txt,"c(""n210b"", ""n210"", ""n2"", ""n21"")"
n210c-eng.pdf.txt,"c(""n210c"", ""n210"", ""n2"", ""n21"")"
n210pc-eng.pdf.txt,"c(""n464"", ""n210pc"", ""n210"", ""n2"", ""n21"", ""n46"")"
n211-bil.pdf.txt,none detected
n211-eng.pdf.txt,"c(""n211"", ""n2"", ""n21"")"
n211(cc)-eng.pdf.txt,"c(""n211"", ""n2"", ""c2"", ""n21"")"
n211(ccfl)-eng.pdf.txt,"c(""n211"", ""n2"", ""c4"", ""n21"")"
n211(chfl)-eng.pdf.txt,"c(""n211"", ""n2"", ""c4"", ""n21"")"
n211a-eng.pdf.txt,"c(""n211"", ""n211a"", ""n2"", ""n21"")"
n211c-bil.pdf.txt,none detected
n211c-eng.pdf.txt,"c(""n244"", ""n213"", ""n211c"", ""n211"", ""n24"", ""n9a"", ""n9c"", ""n9b"", ""n9d"", ""n9"", ""n2"", ""n21"")"
n211c(cc)-eng.pdf.txt,"c(""n211c"", ""n211"", ""n2"", ""n21"")"
n211c(cc)-nodiadau-cym.pdf.txt,"c(""n211c"", ""n211"", ""n2"", ""n21"")"
n213-bil.pdf.txt,"c(""n213"", ""n3"", ""n2"", ""n21"")"
n213-eng.pdf.txt,"c(""n213"", ""n2"", ""n21"")"
n213(cc)-bil.pdf.txt,none detected
n213(cc)-eng.pdf.txt,"c(""n213"", ""n2"", ""c2"", ""n21"")"
n213(ccfl)-eng.pdf.txt,"c(""n213"", ""n2"", ""c4"", ""n21"")"
n213(chfl)-eng.pdf.txt,"c(""n213"", ""n2"", ""c4"", ""n21"")"
n215-bil.pdf.txt,"c(""n215"", ""n2"", ""n21"")"
n215-eng.pdf.txt,"c(""n215"", ""n2"", ""n21"")"
n215pc-eng.pdf.txt,"c(""n215"", ""n2"", ""n21"")"
n218-bil.pdf.txt,none detected
n218-eng.pdf.txt,"c(""n218"", ""n2"", ""n21"")"
n219-eng.pdf.txt,none detected
n219a-eng.pdf.txt,none detected
n224-bil.pdf.txt,none detected
n224-eng.pdf.txt,"c(""n224"", ""n2"")"
n225-bil.pdf.txt,"c(""n225"", ""n2"")"
n225-eng.pdf.txt,"c(""n225"", ""n9a"", ""n9"", ""n2"")"
n225a-eng.pdf.txt,"c(""n225a"", ""n225"", ""n9a"", ""n9b"", ""n9"", ""n2"")"
n226-eng.pdf.txt,"c(""n226"", ""n2"")"
n227-bil.pdf.txt,none detected
n227-eng.pdf.txt,"c(""n227"", ""n2"")"
n228-cym.pdf.txt,none detected
n228-eng.pdf.txt,"c(""n228"", ""n2"")"
n235-bil.pdf.txt,none detected
n235-eng.pdf.txt,"c(""n235"", ""n2"")"
n24-eng.pdf.txt,"c(""n24"", ""n2"")"
n242-bil.pdf.txt,none detected
n242-eng.pdf.txt,"c(""n242a"", ""n242"", ""n24"", ""n2"", ""5017"")"
n242a-bil.pdf.txt,"c(""n242a"", ""n242"", ""n24"", ""n2"")"
n242a-eng.pdf.txt,"c(""n242a"", ""n242"", ""n24"", ""n2"")"
n244-bil.pdf.txt,"c(""t11"", ""n244"", ""n24"", ""n11"", ""n2"", ""n1"", ""d8"", ""n244notes"", ""d1"")"
n244-eng.pdf.txt,"c(""n244"", ""n24"", ""n2"", ""n244a"", ""n244notes"")"
n244-nodiadau-n244-notes-bil.pdf.txt,"c(""n244"", ""n24"", ""n2"")"
n244-notes-eng.pdf.txt,"c(""n244"", ""n24"", ""n2"", ""ex160a"", ""ex160"")"
n244(cc)-eng.pdf.txt,"c(""n244"", ""n24"", ""n2"")"
n244(ccfl)-eng.pdf.txt,"c(""n244"", ""n24"", ""n2"", ""c4"")"
n244(chfl)-eng.pdf.txt,"c(""n244"", ""n24"", ""n2"", ""c4"")"
n245-bil.pdf.txt,"c(""n245"", ""n24"", ""n2"", ""d1"", ""d12"")"
n245-eng.pdf.txt,"c(""n245"", ""n24"", ""n2"")"
n251-bil.pdf.txt,"c(""n251"", ""n2"")"
n251-eng.pdf.txt,"c(""n251"", ""n2"")"
n252-eng.pdf.txt,"c(""n252"", ""n2"")"
n253-bil.pdf.txt,none detected
n253a-eng.pdf.txt,"c(""n253a"", ""n253"", ""n2"", ""d4"", ""d47"")"
n254-eng.pdf.txt,"c(""n254"", ""n2"")"
n255(cc)-cym.pdf.txt,none detected
n255(cc)-eng.pdf.txt,"c(""n2"", ""n255"")"
n255(hc)-cym.pdf.txt,none detected
n255(hc)-eng.pdf.txt,"c(""n255(hc)"", ""n2"", ""n255"")"
n256(cc)-cym.pdf.txt,none detected
n256(cc)-eng.pdf.txt,"c(""n2"", ""n256"")"
n256(hc)-eng.pdf.txt,"c(""n2"", ""n256"")"
n258-bil.pdf.txt,none detected
n258-eng.pdf.txt,"c(""n258"", ""n2"")"
n258a-bil.pdf.txt,none detected
n258a-eng.pdf.txt,"c(""n258a"", ""n258"", ""n2"")"
n258b-bil.pdf.txt,none detected
n258b-eng.pdf.txt,"c(""n258b"", ""n258"", ""n2"")"
n258c-bil.pdf.txt,none detected
n258c-eng.pdf.txt,"c(""n258c"", ""n258"", ""n2"")"
n259-eng.pdf.txt,"c(""n259"", ""n2"")"
n260-bil.pdf.txt,none detected
n260-eng.pdf.txt,"c(""n260"", ""n2"", ""n26"", ""d4"", ""d44"")"
n261-eng.pdf.txt,"c(""n261"", ""n2"", ""n26"")"
n263-eng.pdf.txt,"c(""n263"", ""n264"", ""n2"", ""n26"", ""d4"")"
n265-bil.pdf.txt,none detected
n265-eng.pdf.txt,none detected
n265(cc)-eng.pdf.txt,none detected
n265(ccfl)-eng.pdf.txt,"c(""n265"", ""n2"", ""n26"")"
n265(chfl)-eng.pdf.txt,"c(""n265"", ""n2"", ""n26"")"
n266-eng.pdf.txt,"c(""n266"", ""n2"", ""n26"")"
n268-eng.pdf.txt,"c(""n268"", ""n2"", ""n26"")"
n270-cym.pdf.txt,none detected
n270-eng.pdf.txt,"c(""n270"", ""n92"", ""n9"", ""n2"", ""n27"")"
n279-eng.pdf.txt,"c(""n279"", ""n2"", ""n27"")"
n285-bil.pdf.txt,"c(""n285"", ""n2"", ""n28"")"
n285-eng.pdf.txt,"c(""n285"", ""n2"", ""n28"")"
n292-eng.pdf.txt,"c(""n292"", ""n2"", ""n29"")"
n293a-bil.pdf.txt,none detected
n293a-eng.pdf.txt,"c(""n293a"", ""n2"", ""c2"", ""n29"", ""n293"")"
n294-bil.pdf.txt,none detected
n294-eng.pdf.txt,"c(""n294"", ""n2"", ""n29"")"
n2a-bil.pdf.txt,"c(""n2a"", ""n2"")"
n2a-eng.pdf.txt,"c(""n2a"", ""n2"")"
n2b-eng.pdf.txt,"c(""n2b"", ""n2"")"
n3-bil.pdf.txt,none detected
n3-eng.pdf.txt,n3
n30-eng.pdf.txt,"c(""n30"", ""n3"")"
n30(ch)-eng.pdf.txt,"c(""n30"", ""n3"")"
n316-bil.pdf.txt,none detected
n316-cym.pdf.txt,"c(""n316"", ""n3"", ""ex140"", ""n31"")"
n316-eng.pdf.txt,"c(""n316"", ""n3"", ""ex140"", ""n31"")"
n316a-bil.pdf.txt,"c(""n316"", ""n316a"", ""n6"", ""n3"", ""ex141"", ""n31"")"
n316a-eng.pdf.txt,"c(""n316"", ""n316a"", ""n3"", ""ex141"", ""n31"")"
n322a-bil.pdf.txt,"c(""n322a"", ""n3"", ""n32"", ""n32(2)"", ""n322"")"
n322a-eng.pdf.txt,"c(""n322a"", ""n3"", ""n32"", ""n32(2)"", ""n322"")"
n322a-guidance-notes-eng.pdf.txt,"c(""n322a"", ""n3"", ""n32"", ""n32(2)"", ""n322"")"
n322a-nodiadau-n322a-notes-bil.pdf.txt,"c(""n322a"", ""n3"", ""n32"", ""n32(2)"", ""n322"", ""d7"")"
n322b-bil.pdf.txt,"c(""n322b"", ""n322a"", ""n3"", ""n32"", ""n32(2)"", ""n322"")"
n322b-eng.pdf.txt,"c(""n322b"", ""n322a"", ""n3"", ""n32"", ""n32(2)"", ""n322"")"
n322b-guidance-notes-eng.pdf.txt,"c(""n322b"", ""n3"", ""n32"", ""n32(2)"", ""n322"")"
n322b-nodiadau-n322b-notes-bil.pdf.txt,"c(""n322b"", ""n3"", ""n32"", ""n32(2)"", ""n322"", ""d7"")"
n323-bil.pdf.txt,"c(""n323"", ""n3"", ""n32"", ""n32(3)"")"
n323-eng.pdf.txt,"c(""n323"", ""n3"", ""n32"", ""n32(3)"")"
n324-bil.pdf.txt,none detected
n324-eng.pdf.txt,"c(""n324"", ""n3"", ""n32"", ""n32(4)"")"
n325-bil.pdf.txt,"c(""n325"", ""n3"", ""n32"", ""n32(5)"", ""d1"", ""d3"")"
n325-eng.pdf.txt,"c(""n325"", ""n3"", ""n32"", ""n32(5)"")"
n325a-eng.pdf.txt,"c(""n325a"", ""n325"", ""n3"", ""n32"", ""n32(5)"")"
n336-bil.pdf.txt,none detected
n336-eng.pdf.txt,"c(""n336"", ""n3"", ""n33"")"
n337-bil.pdf.txt,"c(""n337"", ""n3"", ""n33"")"
n337-eng.pdf.txt,"c(""n337"", ""n3"", ""n33"")"
n342-bil.pdf.txt,none detected
n342-eng.pdf.txt,"c(""n342"", ""n3"", ""d6"", ""n34"", ""d4"")"
n344-eng.pdf.txt,"c(""n500"", ""n344"", ""n5"", ""n3"", ""n34"", ""n50"", ""d4"")"
n349-bil.pdf.txt,none detected
n349-eng.pdf.txt,"c(""n349"", ""n3"", ""n34"")"
n379-bil.pdf.txt,"c(""n379"", ""n3"", ""ex325"", ""ex160"", ""n37"", ""ex3"")"
n379-eng.pdf.txt,"c(""n379"", ""n3"", ""ex325"", ""ex160"", ""n37"", ""ex3"")"
n380-cym.pdf.txt,"c(""n380"", ""n3"", ""ex325"", ""ex160"", ""n38"", ""ex3"")"
n380-eng.pdf.txt,"c(""n380"", ""n3"", ""ex325"", ""ex160"", ""n38"", ""ex3"")"
n39-eng.pdf.txt,"c(""n39"", ""n3"")"
n434-bil.pdf.txt,none detected
n434-eng.pdf.txt,n434
n440-bil.pdf.txt,none detected
n440-eng.pdf.txt,n440
n441-bil.pdf.txt,none detected
n441-eng.pdf.txt,n441
n443-bil.pdf.txt,none detected
n443-eng.pdf.txt,n443
n445-bil.pdf.txt,"c(""n445"", ""d4"")"
n445-eng.pdf.txt,n445
n446-bil.pdf.txt,none detected
n446-eng.pdf.txt,n446
n460-eng.pdf.txt,"c(""n460"", ""n46"")"
n460hc-eng.pdf.txt,"c(""n460hc"", ""n460"", ""n46"")"
n461-bil.pdf.txt,"c(""n461"", ""n46"")"
n461-eng.pdf.txt,"c(""n463"", ""n461"", ""d6"", ""n46"")"
n461-nodiadau-n461-notes-bil.pdf.txt,"c(""n461"", ""n46"", ""n461notes"")"
n461-notes-eng.pdf.txt,"c(""n461"", ""n46"", ""n461notes"")"
n461pc-eng.pdf.txt,"c(""n463"", ""n463pc"", ""n461pc"", ""n461"", ""d6"", ""n46"")"
n462-bil.pdf.txt,none detected
n462-eng.pdf.txt,"c(""n462"", ""n464"", ""c2"", ""n46"")"
n462pc-eng.pdf.txt,"c(""n462"", ""n464"", ""n462pc"", ""n464pc"", ""c2"", ""n46"")"
n463-bil.pdf.txt,none detected
n463-eng.pdf.txt,"c(""n463"", ""n461"", ""n46"", ""5315"")"
n463pc-eng.pdf.txt,"c(""n463"", ""n463pc"", ""n461pc"", ""n461"", ""n46"", ""5315"")"
n464-bil.pdf.txt,"c(""n464"", ""d5"", ""n46"", ""d54"")"
n464-eng.pdf.txt,"c(""n464"", ""d5"", ""n46"", ""d54"")"
n464pc-eng.pdf.txt,"c(""n464"", ""n464pc"", ""d5"", ""n46"", ""d54"")"
n465-bil.pdf.txt,"c(""n465"", ""n464"", ""n46"")"
n465-eng.pdf.txt,"c(""n465"", ""n464"", ""n46"")"
n465pc-eng.pdf.txt,"c(""n465pc"", ""n465"", ""n464"", ""n464pc"", ""n46"")"
n471-bil.pdf.txt,n471
n471-eng.pdf.txt,n471
n471a-eng.pdf.txt,"c(""n471a"", ""n471"")"
n5-bil.pdf.txt,n5
n5-eng.pdf.txt,n5
n500-eng.pdf.txt,"c(""n500"", ""n5"", ""n50"")"
n500a-eng.pdf.txt,none detected
n500b-eng.pdf.txt,none detected
n501-eng.pdf.txt,none detected
n501a-eng.pdf.txt,none detected
n501b-eng.pdf.txt,none detected
n502-eng.pdf.txt,none detected
n503-eng.pdf.txt,none detected
n504-eng.pdf.txt,none detected
n510-bil.pdf.txt,"c(""n510"", ""n5"", ""n51"")"
n510-eng.pdf.txt,"c(""n510"", ""n5"", ""n1d"", ""n1"", ""n51"")"
n56-bil.pdf.txt,none detected
n56-eng.pdf.txt,"c(""t11"", ""n56"", ""n5"")"
n5a-bil.pdf.txt,none detected
n5a-eng.pdf.txt,"c(""n5a"", ""n5"")"
n5b-bil.pdf.txt,"c(""n11b"", ""n11"", ""n5b"", ""n5"", ""n1"", ""c1"", ""b1"", ""n11(b)"")"
n5b-eng.pdf.txt,"c(""n11b"", ""n11"", ""n5b"", ""n5"", ""n1"", ""c1"", ""b1"", ""a1"", ""n11(b)"")"
n5c-bil.pdf.txt,"c(""n5c"", ""n5"", ""b1"", ""a1"", ""d1"")"
n6-bil.pdf.txt,none detected
n6-eng.pdf.txt,n6
n67-eng.pdf.txt,"c(""n67"", ""n6"")"
n7-bil.pdf.txt,none detected
n7-eng.pdf.txt,n7
n77-eng.pdf.txt,none detected
n7a-bil.pdf.txt,none detected
n7a-eng.pdf.txt,"c(""n244"", ""n24"", ""n7a"", ""n7"", ""n2"")"
n7b-bil.pdf.txt,none detected
n7b-eng.pdf.txt,"c(""n244"", ""n24"", ""n7b"", ""n7"", ""n2"")"
n7d-bil.pdf.txt,none detected
n7d-eng.pdf.txt,"c(""n7d"", ""n7"")"
n8-eng.pdf.txt,n8
n86-eng.pdf.txt,"c(""n86"", ""n8"")"
n87-eng.pdf.txt,"c(""n87"", ""n8"")"
n8a-bil.pdf.txt,none detected
n8a-eng.pdf.txt,"c(""n15"", ""n8a"", ""n8"", ""n1"")"
n8b-bil.pdf.txt,"c(""n8b"", ""n8"")"
n8b-eng.pdf.txt,"c(""n8b"", ""n8"")"
n9-bil.pdf.txt,"c(""n9a"", ""n9c"", ""n9b"", ""n9d"", ""n9"")"
n9-eng.pdf.txt,"c(""n9a"", ""n9c"", ""n9b"", ""n9d"", ""n9"")"
n9(cc)-bil.pdf.txt,"c(""n9"", ""n5"", ""n3"", ""n2"")"
n9(cc)-eng.pdf.txt,"c(""n9"", ""n5"")"
n9(ccch)-eng.pdf.txt,"c(""n9"", ""n5"")"
n9(ccfl)-eng.pdf.txt,"c(""n9"", ""n5"")"
n92-bil.pdf.txt,none detected
n92-eng.pdf.txt,"c(""n270"", ""n92"", ""n9"", ""n2"", ""n27"")"
n93-bil.pdf.txt,none detected
n93-eng.pdf.txt,"c(""n93"", ""n9"")"
n9a-bil.pdf.txt,none detected
n9a-eng.pdf.txt,"c(""n9a"", ""n9b"", ""n9"")"
n9b-bil.pdf.txt,"c(""n9b"", ""n9"")"
n9b-eng.pdf.txt,"c(""n9b"", ""n9"")"
n9c-bil.pdf.txt,none detected
n9c-eng.pdf.txt,"c(""n9c"", ""n9"", ""n2"")"
n9d-bil.pdf.txt,"c(""n9d"", ""n9"")"
n9d-eng.pdf.txt,"c(""n9d"", ""n9"")"
no.82-eng.pdf.txt,"c(""no.82"", ""n244"", ""n24"", ""n2"")"
no.97-eng.pdf.txt,"c(""n208"", ""n20"", ""n2"")"
notice-of-intention-to-pursue-an-appeal-eng.pdf.txt,none detected
pa1-bil.pdf.txt,"c(""t421"", ""t400"", ""pa3"", ""pa4"", ""pa2"", ""pa1"", ""pa1a"", ""d11"", ""d5"", ""d8"", ""d6"", ""c9"", ""c8"", ""c7"", ""c5"", ""c4"", ""c2"", ""c3"", ""c1"", ""b1"", ""a5"", ""a2"", ""a4"", ""a1"", ""c6"", ""c10"", ""c10a"", ""a3"", ""a6"", ""d1"", ""d3"", ""d4"", ""d7"", ""d12"")"
pa1-eng.pdf.txt,"c(""t421"", ""t400"", ""pa3"", ""pa4"", ""pa2"", ""pa1"", ""no.65"", ""c1"", ""a2"", ""a4"", ""a1"", ""a3"")"
